PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
pid67,student67,FALSE,0,F17,50,0 of 2,front-0;back-0
pid113,student113,FALSE,0,E1,51,0 of 2,front-0;back-0
pid3,student3,FALSE,0,E2,51,0 of 2,front-0;back-0
pid91,student91,FALSE,0,E3,51,0 of 2,front-0;back-0
pid32,student32,FALSE,0,E4,52,0 of 2,front-0;back-0
pid191,student191,FALSE,0,E5,52,0 of 2,front-0;back-0
pid150,student150,FALSE,0,E6,52,0 of 2,front-0;back-0
pid46,student46,FALSE,0,E7,53,0 of 2,front-0;back-0
pid159,student159,FALSE,0,E8,53,0 of 2,front-0;back-0
pid76,student76,FALSE,0,E9,53,0 of 2,front-0;back-0
pid10,student10,FALSE,0,E10,54,0 of 2,front-0;back-0
pid144,student144,FALSE,0,E11,54,0 of 2,front-0;back-0
pid19,student19,FALSE,0,E12,54,0 of 2,front-0;back-0
pid201,student201,FALSE,0,E13,54,0 of 2,front-0;back-0
pid99,student99,FALSE,0,E14,55,0 of 2,front-0;back-0
pid43,student43,FALSE,0,E15,55,0 of 2,front-0;back-0
pid128,student128,FALSE,0,E16,55,0 of 2,front-0;back-0
pid114,student114,FALSE,0,E17,56,0 of 2,front-0;back-0
pid70,student70,FALSE,0,E18,56,0 of 2,front-0;back-0
pid74,student74,FALSE,0,E19,56,0 of 2,front-0;back-0
pid124,student124,FALSE,0,D1,57,0 of 2,front-0;back-0
pid241,student241,FALSE,0,D2,57,0 of 2,front-0;back-0
pid216,student216,FALSE,0,D3,57,0 of 2,front-0;back-0
pid127,student127,FALSE,0,D4,58,0 of 2,front-0;back-0
pid98,student98,FALSE,0,D5,58,0 of 2,front-0;back-0
pid180,student180,FALSE,0,D6,58,0 of 2,front-0;back-0
pid116,student116,FALSE,0,D7,59,0 of 2,front-0;back-0
pid228,student228,FALSE,0,D8,59,0 of 2,front-0;back-0
pid184,student184,FALSE,0,D10,60,0 of 2,front-0;back-0
pid45,student45,FALSE,0,D11,60,0 of 2,front-0;back-0
pid123,student123,FALSE,0,D9,60,0 of 2,front-0;back-0
pid205,student205,FALSE,0,D12,61,0 of 2,front-0;back-0
pid109,student109,FALSE,0,D13,61,0 of 2,front-0;back-0
pid73,student73,FALSE,0,D14,61,0 of 2,front-0;back-0
pid82,student82,FALSE,0,D15,62,0 of 2,front-0;back-0
pid118,student118,FALSE,0,D16,62,0 of 2,front-0;back-0
pid147,student147,FALSE,0,D17,62,0 of 2,front-0;back-0
pid167,student167,FALSE,0,D18,63,0 of 2,front-0;back-0
pid226,student226,FALSE,0,D19,63,0 of 2,front-0;back-0
pid60,student60,FALSE,0,C1,64,1 of 2,back-0
pid122,student122,FALSE,0,C2,64,1 of 2,back-0
pid218,student218,FALSE,0,C3,64,1 of 2,back-0
pid208,student208,FALSE,0,C4,65,1 of 2,back-0
pid163,student163,FALSE,0,C5,65,1 of 2,back-0
pid26,student26,FALSE,0,C6,66,1 of 2,back-0
pid142,student142,FALSE,0,C7,66,1 of 2,back-0
pid232,student232,FALSE,0,C8,66,1 of 2,back-0
pid1,student1,FALSE,0,C10,67,1 of 2,back-0
pid194,student194,FALSE,0,C11,67,1 of 2,back-0
pid190,student190,FALSE,0,C9,67,1 of 2,back-0
pid100,student100,FALSE,0,C12,68,1 of 2,back-0
pid59,student59,FALSE,0,C13,68,1 of 2,back-0
pid66,student66,FALSE,0,C14,68,1 of 2,back-0
pid108,student108,FALSE,0,C15,69,1 of 2,back-0
pid189,student189,FALSE,0,C16,69,1 of 2,back-0
pid181,student181,FALSE,0,C17,69,1 of 2,back-0
pid9,student9,FALSE,0,C18,70,1 of 2,back-0
pid229,student229,FALSE,0,C19,70,1 of 2,back-0
pid212,student212,FALSE,0,B1,71,1 of 2,back-0
pid160,student160,FALSE,0,B2,71,1 of 2,back-0
pid84,student84,FALSE,0,B3,71,1 of 2,back-0
pid135,student135,FALSE,0,B4,72,1 of 2,back-0
pid16,student16,FALSE,0,B5,72,1 of 2,back-0
pid170,student170,FALSE,0,B6,73,1 of 2,back-0
pid137,student137,FALSE,0,B7,73,1 of 2,back-0
pid88,student88,FALSE,0,B8,73,1 of 2,back-0
pid182,student182,FALSE,0,B10,74,1 of 2,back-0
pid47,student47,FALSE,0,B11,74,1 of 2,back-0
pid5,student5,FALSE,0,B9,74,1 of 2,back-0
pid61,student61,FALSE,0,B12,75,1 of 2,back-0
pid78,student78,FALSE,0,B13,75,1 of 2,back-0
pid187,student187,FALSE,0,B14,75,1 of 2,back-0
pid174,student174,FALSE,0,B15,76,1 of 2,back-0
pid215,student215,FALSE,0,B16,76,1 of 2,back-0
pid17,student17,FALSE,0,B17,76,1 of 2,back-0
pid51,student51,FALSE,0,B18,77,1 of 2,back-0
pid27,student27,FALSE,0,B19,77,1 of 2,back-0
pid22,student22,FALSE,0,A1,78,1 of 2,back-0
pid224,student224,FALSE,0,A2,78,1 of 2,back-0
pid68,student68,FALSE,0,A3,78,1 of 2,back-0
pid40,student40,FALSE,0,A4,79,1 of 2,back-0
pid105,student105,FALSE,0,A5,79,1 of 2,back-0
pid214,student214,FALSE,0,A6,79,1 of 2,back-0
pid173,student173,FALSE,0,A7,80,1 of 2,back-0
pid195,student195,FALSE,0,A8,80,1 of 2,back-0
pid237,student237,FALSE,0,A9,80,1 of 2,back-0
pid110,student110,FALSE,0,A10,81,1 of 2,back-0
pid53,student53,FALSE,0,A11,81,1 of 2,back-0
pid11,student11,FALSE,0,A12,81,1 of 2,back-0
pid186,student186,FALSE,0,A13,82,1 of 2,back-0
pid172,student172,FALSE,0,A14,82,1 of 2,back-0
pid202,student202,FALSE,0,A15,82,1 of 2,back-0
pid80,student80,FALSE,0,A16,83,1 of 2,back-0
pid24,student24,FALSE,0,A17,83,1 of 2,back-0
